code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment
three_branches_False_0.7_0.1_10:10:30,True,,False,,,,,,,,,,,,,,,,,,,,,,,
three_branches_False_0.7_0.1_10:10:70,True,,False,,,,,,,,,,,,,,,,,,,,,,,
three_branches_False_0.7_0.1_10:10:50,True,,False,,,,,,,,,,,,,,,,,,,,,,,
five_branches_False_0.5_0.7_10:50:50,False,,False,,,,,,0.5645289733046338,0.75,0.961971785420932,0.6,0.7030970424083464,0.6321544049594788,1.0858418381655925e-112,-0.5505745529556917,2.4686670879371204e-80,0.7293911638116884,9.68932840738156e-167,-0.5707055372168951,1.74236896443337e-87,0.5391203901621394,1.7730041553024223e-76,0.6715796018103176,0.8183305563021042,0.2912912912912913,4
five_branches_False_0.5_0.7_10:50:70,False,,False,,,,,,0.5650319647354186,0.75,0.965205511000591,0.6,0.7038438674489489,0.6457588244736167,4.5555598732965734e-119,-0.56687194685581,4.3765106633123654e-86,0.7324098096604832,8.539409965977583e-169,-0.5913152630913234,2.4480574572159486e-95,0.5563958388414336,2.3694054261895897e-82,0.6634925195987137,0.8165600015242993,0.29054054054054057,4
five_branches_True_0.5_0.7_10:50:50,False,,True,,,,,"{""values"": [0.09004493931676706, 0.2709485303370771, 0.27583992162426496], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.734304422932962,4.239729432084766e-170,-0.5887296405970803,2.5413367076455426e-94,0.839852907127169,4.567312684870152e-267,-0.6500457939687269,3.8091744786061636e-121,0.6223683607073363,2.686812906144366e-108,0.6680958752668823,0.8116377135362216,0.34224224224224226,5
five_branches_True_0.5_0.7_10:50:70,False,,True,,,,,"{""values"": [0.10122177608675748, 0.2749284778571518, 0.27321890835585383], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7546683153897357,7.321010721097347e-185,-0.6082733164032835,3.087407498515983e-102,0.8519331203827162,1.1891175388831112e-282,-0.6641044127168699,3.3460422448585145e-128,0.6369530141600361,6.653503308284339e-115,0.6569520451161469,0.8046771548558366,0.34224224224224226,5
five_branches_False_0.5_0.7_10:70:10,False,,False,,,,,,0.9221693180759722,0.9166666666666666,0.9217877595405206,1.0,0.939535644308683,0.7371091592540764,4.742967228437807e-172,-0.5412403977521001,3.516850768605939e-77,0.78271552352959,9.454754588458815e-208,-0.558489280324651,4.3570164508351836e-83,0.5147538794910375,9.445792857438937e-69,0.7251380355904526,0.8226093449984566,0.3354604604604604,4
five_branches_False_0.5_0.7_30:10:10,False,,False,,,,,,0.94432903416856,0.825,0.9529102111492943,1.0,0.9282336707898996,0.7425707152730258,6.360742858085852e-176,-0.5656928246897157,1.1696250604872746e-85,0.7553020393928893,2.409574610020863e-185,-0.5891660993909182,1.7145970157790252e-94,0.5647620742580454,2.5341052081960574e-85,0.6995975683517459,0.8051889228205148,0.3398398398398398,4
five_branches_False_0.5_0.7_10:70:50,False,,False,,,,,,0.5656390833992541,0.75,0.951654943553673,0.6,0.7015487544335823,0.6194193368093656,5.2820193500483457e-107,-0.5490290702133065,8.346793373348798e-80,0.7342074124233942,4.94748442230564e-170,-0.563475905318674,7.346308688253823e-85,0.5322504575165444,3.09942029147312e-74,0.679097069361965,0.8248538507903074,0.29204204204204204,4
five_branches_False_0.5_0.7_10:70:30,False,,False,,,,,,0.7517599630129878,0.7666666666666667,0.957511681247596,0.8,0.8151357869576796,0.6701121504478431,2.4572711526321967e-131,-0.4466052924989419,3.4654258549154243e-50,0.711646232879367,3.357832551100553e-155,-0.49331105872833947,1.8826385105187928e-62,0.4504156047120625,4.0631608433259335e-51,0.6725123448148504,0.7315170596778329,0.2935435435435435,4
five_branches_True_0.5_0.7_10:70:10,False,,True,,,,,"{""values"": [0.05187580199378429, 0.23828147941647138, 0.3220059726359249], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.6476999073670697,5.271567176654968e-120,-0.5619437679095506,2.5946026995888653e-84,0.7810817895196541,2.518853738497765e-206,-0.622395895288444,2.612728867523341e-108,0.5702967890126684,2.4620061991219654e-87,0.7089606926727424,0.8096022555913769,0.34224224224224226,5
five_branches_False_0.5_0.7_10:70:70,False,,False,,,,,,0.5672881912434684,0.75,0.9621154093912698,0.6,0.7039808685609978,0.6453570229615713,7.105010313185627e-119,-0.5776388734597028,4.590122341762139e-90,0.7408323284059165,1.1136202485304889e-174,-0.5953773460666384,5.937181904629744e-97,0.561034048346824,5.471404426003615e-84,0.6669870520687154,0.821034039453458,0.29366866866866864,4
five_branches_False_0.5_0.7_30:10:70,False,,False,,,,,,0.939779181393843,0.8583333333333333,0.9459348645502574,1.0,0.9346214796314506,0.8124076558033447,4.969318194949804e-236,-0.6365820734799219,9.896926398594895e-115,0.8185727075754479,1.538884635036278e-242,-0.6182989284217342,1.6242367157796754e-106,0.5938499363783857,2.4190189522799884e-96,0.6417920101609914,0.8039272340964885,0.3455955955955956,4
five_branches_False_0.5_0.7_30:10:30,False,,False,,,,,,0.9473589690713103,0.9083333333333333,0.9504842845370508,1.0,0.9509905270652769,0.7952252611163189,4.303226050493254e-219,-0.624752904689872,2.3610648301166653e-109,0.8010647596633185,1.1604889330345727e-224,-0.6228100619665778,1.7151231228275453e-108,0.5969237141598553,1.421031927989321e-97,0.6604548949182836,0.8033951041658411,0.35835835835835833,4
five_branches_False_0.5_0.7_30:10:50,False,,False,,,,,,0.9472918661480889,0.9416666666666667,0.9428846385993337,1.0,0.9576567883444285,0.8120800225763066,1.085062914801689e-235,-0.6446330134972899,1.5799391046415618e-118,0.8200731620125977,3.6763273638781035e-244,-0.6380848854778671,1.9741323850613534e-115,0.6119756728231787,8.45884398048097e-104,0.6446846109498777,0.8030992226305241,0.3586086086086086,4
five_branches_True_0.5_0.7_30:10:10,False,,True,,,,,"{""values"": [0.08279657035503148, 0.19219823479230436, 0.25569595542253], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.6982507933706142,4.7003787227726965e-147,-0.6122003358190675,6.789573358000331e-104,0.7525192441678126,3.0926219227784107e-183,-0.6668062046341893,1.3309156947919359e-129,0.6372364115118333,4.9106546863500395e-115,0.6691758916706697,0.7430867124559069,0.34224224224224226,5
five_branches_True_0.5_0.7_10:70:50,False,,True,,,,,"{""values"": [0.09028020996233424, 0.27490128714277756, 0.2792894232170301], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7275397689555323,1.7095427506019955e-165,-0.5788675081726965,1.5786416601720707e-90,0.8356697804523041,5.708590234949112e-262,-0.6407987777484497,1.0497717149834403e-116,0.6150517726490121,4.1062097745037814e-105,0.6695577846957701,0.8136298993635602,0.34224224224224226,5
five_branches_True_0.5_0.7_10:70:30,False,,True,,,,,"{""values"": [0.07442787375581625, 0.2671551457383314, 0.28925166490234167], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.6899817489134777,3.0082967247533385e-142,-0.549373077250191,6.36790674103307e-80,0.8133884451557107,4.753401863058511e-237,-0.6160855889807269,1.4743656748147506e-105,0.5961470639917423,2.916797106224352e-97,0.6844016911012919,0.8115730428173935,0.34224224224224226,5
five_branches_True_0.5_0.7_30:10:30,False,,True,,,,,"{""values"": [0.10930563294543186, 0.23879053944102077, 0.2358457023445585], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7450388353476289,1.0496051590175964e-177,-0.6566322385768826,2.099906436876218e-124,0.7985025918199606,3.39491411689549e-222,-0.6891461929273035,9.015026722024213e-142,0.6572241080562602,1.0601022252519287e-124,0.633229627438783,0.7085920674365144,0.34224224224224226,5
five_branches_True_0.5_0.7_10:70:70,False,,True,,,,,"{""values"": [0.10196639414149845, 0.2803075393585078, 0.27188726666963353], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7530868938426172,1.1548761600687064e-183,-0.6056544451304248,3.8219363045467047e-101,0.8554341761409532,1.9815399947320005e-287,-0.662290688891783,2.860334671425327e-127,0.6364528029336429,1.1364293359193677e-114,0.6564136095653625,0.8109816478716653,0.34224224224224226,5
five_branches_True_0.5_0.7_30:10:50,False,,True,,,,,"{""values"": [0.12197753605631369, 0.25123478586341635, 0.22962431978139822], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7597990945835165,8.20497176828127e-189,-0.6719732920181724,2.5381668003968753e-132,0.8151433292833821,6.887989156641339e-239,-0.6959863864803699,1.0106144008463775e-145,0.6639582198665491,3.98004037629669e-128,0.6164062781182332,0.6875139396772204,0.34224224224224226,5
five_branches_True_0.5_0.7_30:10:70,False,,True,,,,,"{""values"": [0.1273828036839401, 0.2560636308388476, 0.22974667645122016], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7627305974961599,4.092562511904711e-191,-0.672474300618361,1.3736588029880135e-132,0.8191648547378353,3.539772641563146e-243,-0.6918659735588206,2.497320214164e-143,0.6620514522111127,3.79182934571522e-127,0.609949899693278,0.6833833085095415,0.34224224224224226,5
five_branches_False_0.5_0.7_30:30:10,False,,False,,,,,,0.9416296274919826,0.8416666666666667,0.9448888427392717,1.0,0.9302512040844759,0.7323670280223497,9.135790222393477e-169,-0.5315838011112478,5.08347683887081e-74,0.7661672623440452,7.417757279140548e-194,-0.5401913508789262,7.842004341117993e-77,0.5212570387626734,9.424403930640785e-71,0.7288336635496382,0.8299662697146787,0.3374624624624625,4
five_branches_True_0.5_0.7_30:30:10,False,,True,,,,,"{""values"": [0.06007448512584135, 0.17506118742215332, 0.28562403047931756], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.6855322194653192,9.9550514964209e-140,-0.5734257260816193,1.7239290938480452e-88,0.760216843366429,3.873021106260486e-189,-0.6280260816939915,8.097930705165652e-111,0.603364696097215,3.383367492113906e-100,0.6934008381407091,0.7700956060320477,0.34224224224224226,5
five_branches_False_0.5_0.7_30:30:30,False,,False,,,,,,0.9416413180156578,0.8833333333333333,0.9553274047658092,1.0,0.9441491152269068,0.8015751652748832,3.707139171707809e-225,-0.606290912634173,2.0780788755928605e-101,0.8226751389689971,5.2095547891674725e-247,-0.6306759083898287,5.124789090901748e-112,0.6015103630491475,1.9530163605004647e-99,0.7044585082623267,0.8306868523284595,0.3532282282282282,4
five_branches_True_0.5_0.7_30:30:30,False,,True,,,,,"{""values"": [0.09037841612179238, 0.2165865521223744, 0.2689731332330686], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7473618554728373,2.110560050789062e-179,-0.6299106483098876,1.1403869857361546e-111,0.8113271595458218,6.490556692424023e-235,-0.6856054443906482,9.056149348841645e-140,0.6509832378970575,1.3243210670774165e-121,0.6653203627089666,0.7563063921519111,0.34224224224224226,5
five_branches_False_0.5_0.7_30:30:50,False,,False,,,,,,0.9459215539430479,0.8416666666666667,0.9553849606525262,1.0,0.9338850270510878,0.8133858207587524,4.78343634104024e-237,-0.6178721036719882,2.4887374790429566e-106,0.8374289595653651,4.27317386111685e-264,-0.6166462263162589,8.446523767834062e-106,0.5896552586670529,1.1023426983584827e-94,0.6937877532940113,0.8330663057296731,0.3408408408408408,4
five_branches_False_0.7_0.9_10:10:10,False,,False,,,,,,0.9075538648883462,0.9222222222222223,0.9322439250266592,1.0,0.9398518245749976,0.33342811194730826,2.164422582057569e-27,-0.6005769912124985,4.6994325836644855e-99,0.3502329531936834,3.1252335607775448e-30,-0.5347055243321635,4.963599170047774e-75,0.5234444241586347,1.956128830391301e-71,0.7780418686898033,0.8611140427734496,0.29045712379045713,3
five_branches_False_0.7_0.9_10:10:30,False,,False,,,,,,0.9122478001728396,0.9,0.94771443577729,1.0,0.9392002673640544,0.4171167899383471,2.272886598638295e-43,-0.652012948515122,4.1315552194204026e-122,0.3888540342622042,1.9144769732781376e-37,-0.6161173981173402,1.4285384849613128e-105,0.5996364179657755,1.1351586574410633e-98,0.7480431526493345,0.8336459289454737,0.27627627627627627,3
five_branches_False_0.5_0.7_30:30:70,False,,False,,,,,,0.9488076879821297,0.7666666666666667,0.964981017683235,1.0,0.9153261852947668,0.8147776116087715,1.6708475739608475e-238,-0.6202119489330058,2.379493521062369e-107,0.8352990465448451,1.5896783673217702e-261,-0.6129651490303177,3.208226940710204e-104,0.5866215415506183,1.6859972487866427e-93,0.6753290330816806,0.8319827420365856,0.32507507507507505,4
five_branches_False_0.7_0.9_10:10:50,False,,False,,,,,,0.7238591352963407,0.8888888888888888,0.9421085263232246,0.8,0.8344938004986077,0.43676747186888887,7.74865086179058e-48,-0.6710425952114967,7.915050412310115e-132,0.41020141923551756,7.237663566300926e-42,-0.6449150122626738,1.1576249217989613e-118,0.6317224901130067,1.710075869859072e-112,0.7297080739666069,0.8283529923509385,0.27027027027027023,3
five_branches_True_0.5_0.7_30:30:50,False,,True,,,,,"{""values"": [0.10230088544306945, 0.2328896742816144, 0.2611141664058327], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7655815962160745,2.191985615946536e-193,-0.6499078849895745,4.4482993793732615e-121,0.8301426970958791,1.8833753915897904e-255,-0.6899201522486463,3.2622269642931965e-142,0.6571673060175075,1.1320509996372918e-124,0.6531064643420263,0.7584470454995762,0.34224224224224226,5
five_branches_False_0.7_0.9_10:10:70,False,,False,,,,,,0.722062521494399,0.9,0.9358731702628391,0.8,0.8351819009799929,0.44332925644796195,2.141529893147832e-49,-0.6809366310295937,3.575807445860759e-137,0.4204497600888743,4.1640824281932457e-44,-0.6591162751286981,1.1797839808968604e-125,0.6436320193012416,4.7527811837783265e-118,0.7213768125352629,0.8280803956174899,0.2704371037704371,3
five_branches_True_0.5_0.7_30:30:70,False,,True,,,,,"{""values"": [0.11219188580586487, 0.24520683921191125, 0.2555105631168925], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7773165338082784,4.368257150837282e-203,-0.6677089869687277,4.4971168565264725e-130,0.8450916860339305,1.1626134924308402e-273,-0.7012180020525609,8.073263638955834e-149,0.6691095651576171,8.290774385563189e-131,0.6404429421545531,0.741780430591052,0.34224224224224226,5
five_branches_True_0.7_0.9_10:10:30,False,,True,,,,,"{""values"": [0.15038361826550878, 0.22779530092329345, 0.2163768663693775], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5541867733970106,1.3965557815285532e-81,-0.4519606969004911,1.6904646629004887e-51,0.6062780301455766,2.1038950314269883e-101,-0.558970303867449,2.947534715696935e-83,0.5452755209833541,1.5667684720445864e-78,0.635634123634366,0.6000825968296998,0.3376376376376376,5
five_branches_True_0.7_0.9_10:10:10,False,,True,,,,,"{""values"": [0.1330755378990789, 0.18996877794616782, 0.2604372610080528], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5329871195483048,1.791746353734525e-74,-0.44646336995882757,3.7514726100156413e-50,0.5910585937767222,3.0910991443912714e-95,-0.5631599799477397,9.534574073018533e-85,0.5422317872816581,1.6439562751753347e-77,0.655154743960491,0.6408747696186302,0.3376376376376376,5
five_branches_True_0.7_0.9_10:10:50,False,,True,,,,,"{""values"": [0.1605414432683005, 0.24404389026842926, 0.21135826801583898], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5601310062252549,1.144869896636741e-83,-0.46542003247163155,6.70334579922386e-55,0.61388173598696,1.3028664404843713e-104,-0.5604641962849953,8.720873165913402e-84,0.5458957771361574,9.67562657006247e-79,0.6244250394006359,0.5877678775651373,0.3376376376376376,5
five_branches_True_0.7_0.9_10:10:70,False,,True,,,,,"{""values"": [0.16695846406628498, 0.25339506495965536, 0.21218259007953721], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.560109955682313,1.1647135320171303e-83,-0.4718373634055859,1.4128367278835892e-56,0.6184934191137865,1.3369204846501793e-106,-0.5615463310000028,3.5954674135166006e-84,0.5464221483029704,6.422348893553878e-79,0.6203531403730369,0.5768048976162122,0.3376376376376376,5
five_branches_False_0.5_0.7_30:50:10,False,,False,,,,,,0.956347820887337,0.8416666666666667,0.9507472634053601,1.0,0.9353093397124671,0.7350842264722478,1.2227045757973888e-170,-0.5486065375501397,1.1632749120797645e-79,0.7687896644226307,5.574334034603011e-196,-0.5582809780779008,5.1594448410221176e-83,0.5378708529206715,4.575702068723023e-76,0.7304073933007623,0.8314381238001154,0.35147647647647645,4
five_branches_False_0.5_0.7_30:50:70,False,,False,,,,,,0.5633061773604752,0.75,0.960654179120952,0.6,0.7024752475160762,0.7661651083470078,7.447419540882775e-194,-0.5489963798500073,8.564076641758304e-80,0.7631150266497757,2.0306100858848128e-191,-0.5746936421780343,5.821432860842227e-89,0.5293284910995009,2.6887975573578958e-73,0.6563885336688154,0.8131602285379277,0.30755755755755754,4
five_branches_False_0.5_0.7_30:50:50,False,,False,,,,,,0.564948617573551,0.75,0.9660189672753715,0.6,0.7039661543694113,0.7728615944651092,2.46381996287407e-199,-0.5535243008248633,2.3712333768564734e-81,0.772345369778256,6.6184719571047e-199,-0.5797502217046602,7.311971852051222e-91,0.5466614815704853,5.32919944989227e-79,0.6777905472996206,0.8253291363314474,0.3155655655655656,4
five_branches_False_0.5_0.7_30:50:30,False,,False,,,,,,0.7479683944359492,0.7583333333333333,0.9648095853930322,0.8,0.8134273065360312,0.7647064944748692,1.1000008520282975e-192,-0.5401581287880067,8.043339728206478e-77,0.7766093360467661,1.7442172326503392e-202,-0.565671663337773,1.1903994677360808e-85,0.5357415724254726,2.2810191586498224e-75,0.6980182528406711,0.8282707426120323,0.3185685685685686,4
five_branches_False_0.7_0.9_10:30:10,False,,False,,,,,,0.7459972816612217,0.9333333333333333,0.9532525407232615,0.8,0.8536267086198349,0.3749491810468415,9.827966600044863e-35,-0.6234560113238091,8.884760904063767e-109,0.3280078698346652,1.6394722728206376e-26,-0.6137630915678247,1.464304432365805e-104,0.6035674768520725,2.7911750422722354e-100,0.7940084303207764,0.8458959969947544,0.3164831498164832,3
five_branches_True_0.5_0.7_30:50:70,False,,True,,,,,"{""values"": [0.1060379184247369, 0.24764561408559188, 0.2677335620604479], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7716460395604315,2.5137421394545975e-198,-0.6537807379539095,5.5335355257953966e-123,0.8483598325031619,6.70355138984415e-278,-0.6903430492551674,1.8694427472709982e-142,0.6605031490401344,2.3360556197307166e-126,0.6520949254879814,0.7813264194011708,0.34224224224224226,5
five_branches_True_0.5_0.7_30:50:50,False,,True,,,,,"{""values"": [0.09600671875464482, 0.23463009238506158, 0.2763918710025623], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7586733686596357,6.156303074147844e-188,-0.639138293783185,6.342865462377218e-116,0.8295396986908579,9.37155816010954e-255,-0.6845812652992719,3.393879215463502e-139,0.6518921546326655,4.737616710106859e-122,0.6641787327069706,0.7808806131959058,0.34224224224224226,5
five_branches_True_0.5_0.7_30:50:10,False,,True,,,,,"{""values"": [0.059753515817695564, 0.1913334827705942, 0.28843377711244744], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.677502046452024,2.7081073877521833e-135,-0.5809347933394392,2.593436868947143e-91,0.7605170644960173,2.2559641320410208e-189,-0.6314284601277829,2.328708702068963e-112,0.6048342791167507,8.363705202379187e-101,0.6973622698292673,0.7995279949394953,0.34224224224224226,5
five_branches_True_0.5_0.7_30:50:30,False,,True,,,,,"{""values"": [0.08189290283467726, 0.21870147727585854, 0.27922324096204615], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.957803125988067,1.0,0.9628072716185991,1.0,0.9799499677154655,0.7306869596742762,1.2812459188104616e-167,-0.6052098275400074,5.845010236712848e-101,0.7999380777238642,1.4241132952152665e-223,-0.6628030367924179,1.5625587710985226e-127,0.6302060326684473,8.376900414436272e-112,0.6753688901112455,0.7749063242435825,0.34224224224224226,5
five_branches_True_0.7_0.9_10:30:10,False,,True,,,,,"{""values"": [0.12013823242520434, 0.20411281513272206, 0.27474083699718427], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5522667627982196,6.456455195096543e-81,-0.43207954612317867,9.591839249883294e-47,0.6138021714472803,1.4090405615993034e-104,-0.553857615686317,1.8170190553404178e-81,0.5382307103124788,3.4838113976962574e-76,0.66171520011867,0.6205819475385016,0.3376376376376376,5
five_branches_False_0.7_0.9_10:30:30,False,,False,,,,,,0.9104743287345052,0.9,0.9556882312508972,1.0,0.9407118464036968,0.38982937254974015,1.2217424917229544e-37,-0.6032808858649733,3.6632641218754667e-100,0.3541452953830305,6.4321071902520164e-31,-0.559593873557362,1.7742584666815443e-83,0.5482267866434072,1.5670140707028926e-79,0.7681601073593219,0.8388506244461982,0.33767100433767094,3
five_branches_False_0.7_0.9_10:30:50,False,,False,,,,,,0.7574545771330412,0.9,0.9549444555026494,0.8,0.8495066845211474,0.41553792554161567,5.04479287206261e-43,-0.6142531706766037,9.035190913999517e-105,0.3699676573119923,8.548928265207213e-34,-0.5803910973885232,4.175604515973227e-91,0.5664537509896255,6.2049630574182744e-86,0.7522402880932045,0.8326584978428369,0.32615949282615947,3
five_branches_False_0.7_0.9_10:30:70,False,,False,,,,,,0.7528474182802661,0.8888888888888888,0.9491595063243402,0.8,0.8442982866211516,0.42329405100558054,9.636963980046123e-45,-0.6238758663792061,5.789204029682778e-109,0.38541710378143856,9.209300061225025e-37,-0.5897190769650318,1.0405507758107545e-94,0.5729458980085397,2.5966473078341287e-88,0.7419053387614112,0.8127673279883704,0.3173173173173173,3
five_branches_True_0.7_0.9_10:30:30,False,,True,,,,,"{""values"": [0.13299902602516403, 0.23884598229760298, 0.24866559624828846], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.547220721569584,3.4439957374139434e-79,-0.4122177722694666,2.6606421923381076e-42,0.6117786279908289,1.0256052390737759e-103,-0.5511241122013503,1.5983316413113453e-80,0.5397707100756344,1.0807636712634795e-76,0.6509128763654748,0.5906872879581472,0.3376376376376376,5
five_branches_True_0.7_0.9_10:30:50,False,,True,,,,,"{""values"": [0.14250443617763744, 0.25334518313052096, 0.22941237478460633], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.555849399281055,3.679173359916279e-82,-0.41838581803589336,1.1937694428460882e-43,0.6193509520416751,5.657607227394766e-107,-0.5534348628779056,2.546682728916403e-81,0.5403292374209334,7.058627466754308e-77,0.6415724660019735,0.5826179371320613,0.3376376376376376,5
five_branches_True_0.7_0.9_10:30:70,False,,True,,,,,"{""values"": [0.1507256303767602, 0.26153754177697536, 0.22613149557561107], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5563566874603528,2.4453662832970757e-82,-0.4256865738489612,2.7834074134686462e-45,0.6166125157958926,8.73451190752233e-106,-0.5532593617617676,2.929401263342215e-81,0.5432160114801101,7.707631982313817e-78,0.636578860073352,0.5756901532797077,0.3376376376376376,5
five_branches_False_0.7_0.9_10:50:30,False,,False,,,,,,0.9090789586335415,0.9111111111111111,0.9612314023782975,1.0,0.9446049667057881,0.39670578680641005,4.93076572045434e-39,-0.5961782332774886,2.833929401563195e-97,0.34565952759858276,1.928508955286413e-29,-0.5561125410556997,2.9768966831391486e-82,0.5428015115890678,1.0607115707990297e-77,0.7715057602483583,0.8630943147965296,0.33500166833500167,3
five_branches_False_0.7_0.9_10:50:50,False,,False,,,,,,0.9018249665148916,0.9111111111111111,0.9578781967445819,1.0,0.9418917030756763,0.4087204130755877,1.5028984762789138e-41,-0.59963191727267,1.13995113955856e-98,0.3663176399975376,4.0726115764419735e-33,-0.5629482116398414,1.1353603205442548e-84,0.5441553304388805,3.7320009380516236e-78,0.7569078613368886,0.8490947694334781,0.3228228228228228,3
five_branches_False_0.7_0.9_10:50:10,False,,False,,,,,,0.9046913248458572,0.9333333333333333,0.9717634033516852,1.0,0.9517533968183544,0.36361307723451547,1.2782356895321034e-32,-0.6024629473110926,7.947235915266523e-100,0.3186118823163135,4.98310909447267e-25,-0.537196398800181,7.620556612685835e-76,0.5265846879923869,2.0059087861627382e-72,0.8008161546950514,0.8864055200212462,0.3301634968301635,3
five_branches_False_0.7_0.9_10:50:70,False,,False,,,,,,0.901688241929579,0.9,0.9518006661132825,1.0,0.9374783135297055,0.42347584641353053,8.772212286742888e-45,-0.613178450779138,2.601981346184386e-104,0.38693043851796843,4.622246037101647e-37,-0.5793172508746013,1.0668691755653642e-90,0.5599765374292107,1.2986946394547526e-83,0.7465829753629778,0.8377934168022582,0.3203203203203203,3
five_branches_True_0.7_0.9_10:50:30,False,,True,,,,,"{""values"": [0.12908403784159211, 0.2456526888144708, 0.2603482820291396], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5614201178710897,3.987581906751152e-84,-0.41332055034846443,1.534720701010421e-42,0.6326252094252863,6.613023273937686e-113,-0.5504414543165305,2.7424229897325293e-80,0.5375689130875436,5.750345660591843e-76,0.6524456271851901,0.6347784344075337,0.3376376376376376,5
five_branches_True_0.7_0.9_10:50:50,False,,True,,,,,"{""values"": [0.13951208253016473, 0.2595281767569191, 0.2474587622606878], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",0.9571947601911452,1.0,0.9630408178377641,1.0,0.9798537337272857,0.5621924788647663,2.1149921601623385e-84,-0.4147017319059471,7.682165771433576e-43,0.6332184752750015,3.5357543736581826e-113,-0.5534605902239961,2.4949297370139553e-81,0.5377807040613151,4.898880038896436e-76,0.6450945933071811,0.6123705006117532,0.3376376376376376,5
